Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PH,PD,PA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
China,Super League,2014,23/08/2014,12:30,Shandong Luneng,Beijing Guoan,2,2,D,2.58,3.49,2.76,2.63,3.64,3.47,2.24,3.33,2.9
China,Super League,2014,23/08/2014,12:45,Shanghai SIPG,Dalian Yifang F.C.,2,0,H,1.54,4.16,6.8,1.75,4.2,7,1.57,3.81,5.21
China,Super League,2014,24/08/2014,12:30,Guangzhou R&F,Changchun Yatai,3,1,H,1.63,4.1,5.62,1.75,4.1,7.2,1.62,3.77,4.76
China,Super League,2014,24/08/2014,12:35,Beijing Renhe,Henan Songshan Longmen,3,1,H,1.89,3.45,4.59,2,3.65,6,1.77,3.35,4.38
China,Super League,2014,24/08/2014,12:35,Jiangsu Suning,Shanghai Shenxin,0,3,A,1.67,3.88,5.65,1.73,3.88,5.8,1.65,3.54,4.8
China,Super League,2014,24/08/2014,12:35,Tianjin Jinmen Tiger,Liaoning,1,2,A,1.81,3.82,4.54,2.15,3.82,5.2,1.8,3.45,4.03
China,Super League,2014,25/08/2014,12:00,Zhejiang Yiteng,Hangzhou Greentown,3,1,H,2.32,3.54,3.14,2.6,3.54,3.25,2.38,3.21,2.74
China,Super League,2014,30/08/2014,12:00,Dalian Yifang F.C.,Guangzhou R&F,0,0,D,3.95,3.77,1.95,4.2,3.78,1.98,3.64,3.44,1.9
China,Super League,2014,30/08/2014,12:45,Shanghai Shenxin,Tianjin Jinmen Tiger,0,1,A,4.25,3.81,1.88,4.75,3.81,2.62,3.52,3.28,2.01
China,Super League,2014,31/08/2014,12:30,Beijing Guoan,Zhejiang Yiteng,2,0,H,1.33,5.4,9.94,1.4,5.4,9.94,1.31,4.81,7.93
China,Super League,2014,31/08/2014,12:35,Beijing Renhe,Changchun Yatai,0,1,A,1.7,3.79,5.46,1.73,3.79,5.7,1.67,3.5,4.74
China,Super League,2014,31/08/2014,12:35,Hangzhou Greentown,Jiangsu Suning,3,1,H,2.22,3.49,3.36,2.38,3.5,3.36,2.2,3.23,3.01
China,Super League,2014,31/08/2014,12:45,Shanghai Shenhua,Shanghai SIPG,1,1,D,2.52,3.28,3,2.62,3.3,3.07,2.41,3.14,2.75
China,Super League,2014,31/08/2014,13:00,Guangzhou Evergrande,Liaoning,6,0,H,1.26,6.15,11.96,1.29,6.4,13,1.22,5.51,10.5
China,Super League,2014,31/08/2014,13:00,Henan Songshan Longmen,Shandong Luneng,1,2,A,4.21,3.74,1.88,4.66,3.8,1.92,4.02,3.49,1.78
China,Super League,2014,13/09/2014,12:30,Shandong Luneng,Changchun Yatai,1,0,H,1.74,3.86,5.02,1.74,3.86,6,1.65,3.64,4.79
China,Super League,2014,13/09/2014,12:35,Beijing Renhe,Dalian Yifang F.C.,0,2,A,1.41,4.62,9.06,1.6,4.8,9.46,1.4,4.26,7.11
China,Super League,2014,13/09/2014,12:35,Jiangsu Suning,Beijing Guoan,2,3,A,4.3,3.55,1.92,4.33,3.55,2.01,3.75,3.32,1.91
China,Super League,2014,13/09/2014,12:45,Shanghai SIPG,Guangzhou Evergrande,0,3,A,3.62,3.76,2.03,4.5,3.9,2.09,3.5,3.52,1.92
China,Super League,2014,14/09/2014,12:00,Zhejiang Yiteng,Henan Songshan Longmen,2,2,D,2.72,3.26,2.77,2.72,3.3,3.2,2.42,3.16,2.75
China,Super League,2014,14/09/2014,12:30,Guangzhou R&F,Shanghai Shenhua,4,0,H,1.41,4.94,8.07,1.57,4.94,8.07,1.45,4.28,5.85
China,Super League,2014,14/09/2014,12:30,Liaoning,Shanghai Shenxin,3,0,H,1.75,3.67,5.23,2,3.8,5.59,1.71,3.44,4.7
China,Super League,2014,14/09/2014,12:35,Tianjin Jinmen Tiger,Hangzhou Greentown,1,2,A,1.69,3.92,5.3,1.89,4,5.6,1.65,3.65,4.67
China,Super League,2014,17/09/2014,12:00,Zhejiang Yiteng,Jiangsu Suning,1,2,A,2.71,3.48,2.64,2.8,3.48,2.71,2.55,3.25,2.54
China,Super League,2014,20/09/2014,12:00,Dalian Yifang F.C.,Shandong Luneng,1,3,A,3.84,3.45,2.06,3.84,3.45,2.2,3.37,3.29,2.04
China,Super League,2014,20/09/2014,12:30,Beijing Guoan,Tianjin Jinmen Tiger,2,1,H,1.74,3.95,4.85,1.74,4.75,6.5,1.58,3.89,5.12
China,Super League,2014,20/09/2014,12:45,Shanghai Shenhua,Beijing Renhe,1,0,H,2.65,3.4,2.74,2.76,3.41,3.2,2.48,3.18,2.68
China,Super League,2014,20/09/2014,13:00,Guangzhou Evergrande,Shanghai Shenxin,2,1,H,,,,1.13,12,34,1.08,8.42,22.03
China,Super League,2014,21/09/2014,12:30,Changchun Yatai,Zhejiang Yiteng,0,2,A,1.54,4.06,7.12,1.75,4.15,7.12,1.61,3.7,5.07
China,Super League,2014,21/09/2014,12:35,Hangzhou Greentown,Liaoning,3,4,A,2.18,3.4,3.53,2.19,3.55,3.95,2.05,3.24,3.37
China,Super League,2014,21/09/2014,12:45,Shanghai SIPG,Guangzhou R&F,1,2,A,2.3,3.71,3.03,2.6,3.8,3.08,2.31,3.4,2.74
China,Super League,2014,21/09/2014,13:00,Henan Songshan Longmen,Jiangsu Suning,1,1,D,1.95,3.56,4.13,2.35,3.75,4.7,1.93,3.38,3.59
China,Super League,2014,27/09/2014,08:30,Zhejiang Yiteng,Dalian Yifang F.C.,0,1,A,2.09,3.62,3.56,2.15,3.62,3.9,2.06,3.32,3.29
China,Super League,2014,27/09/2014,12:30,Shandong Luneng,Shanghai Shenhua,2,0,H,1.2,7.22,16.55,1.32,10.5,41,1.15,6.95,16.63
China,Super League,2014,27/09/2014,12:35,Jiangsu Suning,Changchun Yatai,0,2,A,2.63,3.41,2.77,2.63,3.5,3.05,2.41,3.21,2.75
China,Super League,2014,28/09/2014,12:30,Guangzhou R&F,Guangzhou Evergrande,3,4,A,3.36,3.35,2.27,3.5,3.6,2.35,2.99,3.38,2.16
China,Super League,2014,28/09/2014,12:30,Liaoning,Beijing Guoan,1,3,A,7.59,4.59,1.46,8.1,4.8,1.62,6.28,4.21,1.44
China,Super League,2014,28/09/2014,12:35,Beijing Renhe,Shanghai SIPG,1,1,D,2.39,3.41,3.09,2.41,3.42,3.16,2.27,3.18,2.94
China,Super League,2014,28/09/2014,12:35,Tianjin Jinmen Tiger,Henan Songshan Longmen,1,1,D,2.2,3.43,3.46,2.31,3.43,3.46,2.18,3.19,3.04
China,Super League,2014,04/10/2014,08:30,Changchun Yatai,Tianjin Jinmen Tiger,1,1,D,2.74,3.23,2.72,2.96,3.28,3.2,2.54,3.08,2.68
China,Super League,2014,04/10/2014,12:00,Dalian Yifang F.C.,Jiangsu Suning,2,2,D,2.08,3.53,3.68,2.08,3.53,4.1,1.97,3.26,3.61
China,Super League,2014,04/10/2014,12:45,Shanghai Shenhua,Zhejiang Yiteng,2,1,H,1.61,4.02,5.98,1.67,4.05,6.1,1.58,3.71,5.22
China,Super League,2014,04/10/2014,13:00,Henan Songshan Longmen,Liaoning,1,0,H,2.22,3.26,3.61,2.22,3.45,3.8,2.11,3.2,3.28
China,Super League,2014,04/10/2014,13:15,Guangzhou R&F,Beijing Renhe,1,0,H,1.54,4.04,7.21,1.55,4.3,7.21,1.5,4.07,5.46
China,Super League,2014,05/10/2014,09:00,Shanghai SIPG,Shandong Luneng,0,0,D,2.87,3.5,2.46,3.4,3.52,2.6,2.87,3.29,2.28
China,Super League,2014,05/10/2014,12:30,Beijing Guoan,Shanghai Shenxin,2,1,H,1.24,6.33,13.63,1.26,7,15,1.23,5.51,10.36
China,Super League,2014,05/10/2014,13:00,Guangzhou Evergrande,Hangzhou Greentown,4,0,H,,,,1.13,13,30,1.1,8.01,17.83
China,Super League,2014,11/10/2014,12:45,Shanghai Shenxin,Hangzhou Greentown,1,1,D,2.02,3.59,3.78,2.13,3.65,4.25,1.92,3.4,3.59
China,Super League,2014,18/10/2014,09:00,Beijing Renhe,Guangzhou Evergrande,1,2,A,4.87,4.28,1.68,5.94,4.35,1.7,4.88,3.8,1.6
China,Super League,2014,18/10/2014,12:35,Jiangsu Suning,Shanghai Shenhua,1,1,D,2.25,3.47,3.31,2.5,3.47,3.31,2.27,3.24,2.89
China,Super League,2014,19/10/2014,08:30,Zhejiang Yiteng,Shanghai SIPG,1,1,D,3.48,3.35,2.22,3.49,3.65,2.25,3.2,3.21,2.13
China,Super League,2014,19/10/2014,12:30,Liaoning,Changchun Yatai,3,1,H,1.71,3.94,5.08,1.74,4.45,7.5,1.58,3.84,5.16
China,Super League,2014,19/10/2014,12:30,Shandong Luneng,Guangzhou R&F,3,3,D,2.03,3.76,3.65,2.15,3.76,3.8,2,3.43,3.31
China,Super League,2014,19/10/2014,12:35,Hangzhou Greentown,Beijing Guoan,1,2,A,4.81,4.09,1.71,5.8,4.09,1.74,4.94,3.72,1.61
China,Super League,2014,19/10/2014,12:35,Tianjin Jinmen Tiger,Dalian Yifang F.C.,2,1,H,2.09,3.42,3.81,2.16,3.5,3.81,2.06,3.28,3.32
China,Super League,2014,19/10/2014,12:45,Shanghai Shenxin,Henan Songshan Longmen,2,1,H,2.51,3.14,3.15,2.7,3.3,3.15,2.44,3.05,2.8
China,Super League,2014,26/10/2014,07:35,Beijing Renhe,Shandong Luneng,0,0,D,2.61,3.4,2.76,3,3.5,2.9,2.51,3.2,2.62
China,Super League,2014,26/10/2014,07:35,Changchun Yatai,Shanghai Shenxin,0,2,A,2.19,3.25,3.63,2.19,3.4,3.65,2.09,3.2,3.31
China,Super League,2014,26/10/2014,07:35,Dalian Yifang F.C.,Liaoning,1,2,A,2.34,3.46,3.08,2.62,3.46,3.2,2.29,3.19,2.93
China,Super League,2014,26/10/2014,07:35,Guangzhou Evergrande,Beijing Guoan,0,1,A,1.64,4.17,5.27,1.67,4.17,6,1.6,3.84,4.79
China,Super League,2014,26/10/2014,07:35,Guangzhou R&F,Zhejiang Yiteng,5,1,H,,,,1.18,9,20,1.13,7.44,13.07
China,Super League,2014,26/10/2014,07:35,Henan Songshan Longmen,Hangzhou Greentown,3,0,H,1.66,3.93,5.52,1.75,3.95,5.52,1.63,3.67,4.82
China,Super League,2014,26/10/2014,07:35,Shanghai Shenhua,Tianjin Jinmen Tiger,2,5,A,2.19,3.33,3.52,2.24,3.33,3.6,2.16,3.18,3.15
China,Super League,2014,26/10/2014,07:35,Shanghai SIPG,Jiangsu Suning,3,0,H,1.5,4.31,7.22,1.55,5,8.9,1.42,4.24,6.69
China,Super League,2014,02/11/2014,07:35,Beijing Guoan,Henan Songshan Longmen,0,0,D,1.3,5.57,10.64,1.38,6.3,10.97,1.3,4.98,8.13
China,Super League,2014,02/11/2014,07:35,Beijing Renhe,Zhejiang Yiteng,3,2,H,1.22,6.59,13.96,1.25,8,15,1.2,5.93,11.19
China,Super League,2014,02/11/2014,07:35,Hangzhou Greentown,Changchun Yatai,1,1,D,3.27,2.5,2.49,4.55,3,3.25,3.46,2.54,2.6
China,Super League,2014,02/11/2014,07:35,Jiangsu Suning,Guangzhou R&F,1,3,A,2.79,3.65,2.45,3.2,3.66,2.53,2.79,3.34,2.29
China,Super League,2014,02/11/2014,07:35,Liaoning,Shanghai Shenhua,1,1,D,3.51,3.45,2.15,3.65,3.6,2.3,3.19,3.36,2.08
China,Super League,2014,02/11/2014,07:35,Shandong Luneng,Guangzhou Evergrande,1,1,D,5.84,4.01,1.61,5.84,4.2,1.66,4.88,3.73,1.61
China,Super League,2014,02/11/2014,07:35,Shanghai Shenxin,Dalian Yifang F.C.,1,1,D,2.88,3.38,2.52,2.9,3.38,2.66,2.66,3.17,2.47
China,Super League,2014,02/11/2014,07:35,Tianjin Jinmen Tiger,Shanghai SIPG,3,3,D,2.4,3.71,2.82,2.56,3.71,2.94,2.37,3.33,2.69
China,Super League,2015,07/03/2015,07:35,Hangzhou Greentown,Guangzhou R&F,1,2,A,4.39,3.8,1.84,4.75,3.85,1.95,3.93,3.55,1.8
China,Super League,2015,07/03/2015,07:35,Shanghai SIPG,Jiangsu Suning,2,1,H,1.6,4.12,6.01,1.62,4.12,6.5,1.57,3.7,5.38
China,Super League,2015,07/03/2015,11:35,Beijing Renhe,Liaoning,0,1,A,1.91,3.41,4.6,2,3.5,4.8,1.82,3.26,4.2
China,Super League,2015,08/03/2015,07:35,Chongqing Liangjiang Athletic,Beijing Guoan,0,3,A,5.56,3.66,1.72,6.2,3.95,1.76,4.83,3.53,1.67
China,Super League,2015,08/03/2015,11:35,Shandong Luneng,Changchun Yatai,2,0,H,1.56,3.98,6.9,1.62,4,6.9,1.54,3.71,5.76
China,Super League,2015,08/03/2015,11:45,Henan Songshan Longmen,Tianjin Jinmen Tiger,3,1,H,3.15,3.24,2.44,3.15,3.3,2.65,2.82,3.06,2.43
China,Super League,2015,08/03/2015,11:45,Shanghai Shenhua,Shanghai Shenxin,6,2,H,1.55,3.95,7.35,1.6,4.1,7.35,1.54,3.66,5.94
China,Super League,2015,09/03/2015,12:00,Guangzhou Evergrande,Shijiazhuang,2,1,H,,,,1.16,11,31.52,1.08,8.62,20.37
China,Super League,2015,13/03/2015,06:35,Liaoning,Shandong Luneng,3,2,H,3.95,3.29,2.08,4,3.45,2.19,3.58,3.21,1.99
China,Super League,2015,13/03/2015,11:35,Beijing Guoan,Henan Songshan Longmen,1,0,H,1.52,4.39,6.62,1.55,5,8.5,1.45,4.06,6.47
China,Super League,2015,13/03/2015,11:35,Guangzhou R&F,Shanghai Shenhua,0,1,A,2.13,3.7,3.4,2.19,3.75,3.75,2.03,3.39,3.29
China,Super League,2015,14/03/2015,07:35,Chongqing Liangjiang Athletic,Guangzhou Evergrande,1,2,A,6.48,4.7,1.5,15,6.4,1.5,8.38,4.9,1.32
China,Super League,2015,14/03/2015,11:45,Jiangsu Suning,Beijing Renhe,2,0,H,1.91,3.47,4.47,2.01,3.47,4.47,1.89,3.24,3.96
China,Super League,2015,15/03/2015,08:00,Shanghai Shenxin,Shanghai SIPG,0,2,A,5.65,4.19,1.61,7.5,4.55,1.61,5.74,4.1,1.49
China,Super League,2015,15/03/2015,11:35,Tianjin Jinmen Tiger,Hangzhou Greentown,0,0,D,1.9,3.6,4.33,1.99,3.6,4.88,1.87,3.35,3.92
China,Super League,2015,21/03/2015,11:35,Beijing Renhe,Shanghai Shenxin,2,1,H,1.91,3.34,4.72,1.93,3.6,5.75,1.81,3.28,4.28
China,Super League,2015,21/03/2015,11:35,Shijiazhuang,Liaoning,1,1,D,2.69,3.18,2.87,2.69,3.4,2.94,2.49,3.07,2.72
China,Super League,2015,22/03/2015,07:35,Hangzhou Greentown,Beijing Guoan,1,1,D,5.34,3.7,1.73,5.46,3.7,1.9,4.59,3.47,1.71
China,Super League,2015,22/03/2015,07:35,Shanghai SIPG,Guangzhou R&F,2,1,H,1.75,3.91,4.77,1.82,3.91,4.8,1.72,3.61,4.25
China,Super League,2015,22/03/2015,11:35,Shandong Luneng,Jiangsu Suning,5,1,H,1.87,3.58,4.49,1.94,3.75,4.5,1.82,3.43,4
China,Super League,2015,22/03/2015,11:35,Shanghai Shenhua,Tianjin Jinmen Tiger,1,0,H,1.68,3.95,5.39,1.72,3.95,5.39,1.63,3.66,4.82
China,Super League,2015,22/03/2015,11:45,Henan Songshan Longmen,Chongqing Liangjiang Athletic,3,3,D,2.31,3.38,3.27,2.38,3.38,4.25,2.18,3.18,3.15
China,Super League,2015,22/03/2015,12:00,Guangzhou Evergrande,Changchun Yatai,1,1,D,1.23,6.72,14.28,1.25,7.4,15.4,1.2,5.99,11.59
China,Super League,2015,03/04/2015,09:00,Shanghai Shenxin,Shandong Luneng,1,2,A,6.09,4.12,1.59,6.5,4.15,1.6,5.51,3.84,1.55
China,Super League,2015,03/04/2015,12:30,Guangzhou R&F,Beijing Renhe,4,0,H,1.67,3.94,5.46,1.73,4.25,5.5,1.65,3.69,4.78
China,Super League,2015,03/04/2015,12:35,Beijing Guoan,Shanghai Shenhua,2,0,H,1.97,3.45,4.19,2,3.45,4.75,1.89,3.26,3.95
China,Super League,2015,03/04/2015,12:45,Henan Songshan Longmen,Guangzhou Evergrande,2,1,H,5.57,4.24,1.61,6,4.4,1.64,5.22,3.91,1.56
China,Super League,2015,04/04/2015,07:35,Liaoning,Changchun Yatai,2,2,D,2.25,3.33,3.44,2.25,3.4,3.8,2.09,3.18,3.34
China,Super League,2015,04/04/2015,12:35,Chongqing Liangjiang Athletic,Hangzhou Greentown,1,2,A,2.17,3.45,3.52,2.28,3.48,3.52,2.13,3.21,3.21
China,Super League,2015,05/04/2015,12:35,Tianjin Jinmen Tiger,Shanghai SIPG,0,0,D,3.88,3.6,2,4,3.6,2.05,3.66,3.33,1.93
China,Super League,2015,05/04/2015,12:45,Jiangsu Suning,Shijiazhuang,2,1,H,1.6,3.96,6.45,1.66,3.96,6.45,1.57,3.68,5.49
China,Super League,2015,11/04/2015,12:35,Beijing Renhe,Tianjin Jinmen Tiger,0,1,A,2.54,3.26,2.99,2.54,3.26,3.3,2.33,3.07,2.97
China,Super League,2015,11/04/2015,12:35,Shijiazhuang,Shanghai Shenxin,2,1,H,2.49,3.15,3.17,2.49,3.4,3.4,2.27,3.1,3.02
China,Super League,2015,11/04/2015,12:45,Shanghai Shenhua,Chongqing Liangjiang Athletic,2,2,D,1.62,4.23,5.52,1.62,4.55,7.26,1.51,4.02,5.61
China,Super League,2015,12/04/2015,08:00,Changchun Yatai,Jiangsu Suning,2,2,D,2.52,3.28,3.01,2.61,3.28,3.04,2.41,3.1,2.82
China,Super League,2015,12/04/2015,10:00,Shanghai SIPG,Beijing Guoan,1,1,D,3.26,3.5,2.26,3.26,3.5,2.5,2.91,3.21,2.29
China,Super League,2015,12/04/2015,12:35,Shandong Luneng,Guangzhou R&F,1,2,A,1.96,3.74,3.88,2.12,3.74,3.93,1.92,3.47,3.52
China,Super League,2015,12/04/2015,13:00,Guangzhou Evergrande,Liaoning,6,1,H,1.23,6.8,13.2,1.25,6.8,17,1.21,5.79,11.33
China,Super League,2015,13/04/2015,12:35,Hangzhou Greentown,Henan Songshan Longmen,0,0,D,2.55,3.3,2.94,2.55,3.45,3.35,2.3,3.11,2.99
China,Super League,2015,17/04/2015,12:35,Beijing Guoan,Beijing Renhe,2,2,D,1.3,5.34,13.15,1.32,5.66,15,1.27,4.94,10.63
China,Super League,2015,17/04/2015,12:35,Shandong Luneng,Tianjin Jinmen Tiger,2,3,A,2,3.64,3.85,2.02,3.64,4.01,1.96,3.35,3.57
China,Super League,2015,17/04/2015,13:00,Guangzhou Evergrande,Hangzhou Greentown,1,0,H,1.16,8.31,18.33,1.2,8.58,21.7,1.14,6.97,15.16
China,Super League,2015,18/04/2015,08:30,Shanghai Shenxin,Changchun Yatai,1,4,A,3.28,3.31,2.34,3.35,3.35,2.45,2.97,3.16,2.28
China,Super League,2015,18/04/2015,12:30,Guangzhou R&F,Shijiazhuang,0,0,D,1.41,4.81,8.49,1.43,5.1,9.4,1.37,4.48,7.41
China,Super League,2015,18/04/2015,12:45,Jiangsu Suning,Liaoning,2,1,H,1.91,3.62,4.26,2,3.62,4.75,1.86,3.35,3.9
China,Super League,2015,19/04/2015,08:35,Shanghai SIPG,Chongqing Liangjiang Athletic,2,1,H,,,,1.5,5.07,8.3,1.41,4.3,6.58
China,Super League,2015,19/04/2015,12:45,Henan Songshan Longmen,Shanghai Shenhua,2,1,H,2.42,3.49,2.99,2.68,3.49,2.99,2.42,3.19,2.74
China,Super League,2015,24/04/2015,12:35,Shijiazhuang,Tianjin Jinmen Tiger,4,3,H,3.16,3.26,2.43,3.2,3.3,2.5,2.92,3.1,2.35
China,Super League,2015,25/04/2015,08:35,Liaoning,Shanghai Shenxin,1,1,D,2.49,3.21,3.12,2.93,4,6.1,2.52,3.13,2.93
China,Super League,2015,25/04/2015,12:35,Beijing Renhe,Chongqing Liangjiang Athletic,0,1,A,2.27,3.35,3.39,2.3,3.4,3.4,2.19,3.2,3.12
China,Super League,2015,25/04/2015,12:45,Shanghai Shenhua,Hangzhou Greentown,2,0,H,2.2,3.15,3.8,2.72,3.2,3.8,2.38,3.02,3.01
China,Super League,2015,26/04/2015,08:35,Changchun Yatai,Guangzhou R&F,1,2,A,1.98,3.63,3.93,2.12,3.63,3.93,1.96,3.4,3.5
China,Super League,2015,26/04/2015,08:35,Shanghai SIPG,Henan Songshan Longmen,3,0,H,1.68,4,5.3,1.72,4.3,6.5,1.59,3.68,5.43
China,Super League,2015,26/04/2015,12:35,Shandong Luneng,Beijing Guoan,3,0,H,,,,2.9,3.6,3.05,2.51,3.31,2.58
China,Super League,2015,26/04/2015,13:00,Guangzhou Evergrande,Jiangsu Suning,3,3,D,1.34,5.44,9.41,1.37,5.6,9.41,1.32,4.81,8.16
China,Super League,2015,01/05/2015,12:30,Guangzhou R&F,Liaoning,0,0,D,1.69,3.99,5.16,1.72,3.99,5.5,1.65,3.72,4.69
China,Super League,2015,01/05/2015,12:35,Beijing Guoan,Shijiazhuang,3,1,H,1.5,4.38,7.16,1.52,4.66,8.5,1.43,4.17,6.77
China,Super League,2015,01/05/2015,12:45,Shanghai Shenhua,Guangzhou Evergrande,0,3,A,4.56,3.94,1.78,4.6,4.1,1.9,4.07,3.69,1.75
China,Super League,2015,02/05/2015,12:35,Chongqing Liangjiang Athletic,Shandong Luneng,2,2,D,2.7,3.66,2.56,3.25,3.66,2.56,2.82,3.35,2.29
China,Super League,2015,02/05/2015,12:45,Henan Songshan Longmen,Beijing Renhe,1,1,D,2.12,3.35,3.7,2.25,3.5,3.78,2.08,3.19,3.38
China,Super League,2015,02/05/2015,12:45,Jiangsu Suning,Shanghai Shenxin,1,0,H,1.44,4.7,7.91,1.53,4.7,7.91,1.45,4.16,6.36
China,Super League,2015,03/05/2015,12:35,Hangzhou Greentown,Shanghai SIPG,1,1,D,3.57,3.54,2.11,5.25,3.76,2.2,3.76,3.37,1.93
China,Super League,2015,03/05/2015,12:35,Tianjin Jinmen Tiger,Changchun Yatai,1,1,D,2.08,3.44,3.77,2.24,3.44,3.8,2.03,3.23,3.46
China,Super League,2015,09/05/2015,08:35,Liaoning,Tianjin Jinmen Tiger,3,2,H,1.78,3.95,4.56,2.55,4,5.62,1.74,3.62,4.42
China,Super League,2015,09/05/2015,12:35,Hangzhou Greentown,Beijing Renhe,1,0,H,2.26,3.25,3.52,2.26,3.3,3.54,2.14,3.12,3.27
China,Super League,2015,09/05/2015,12:35,Shijiazhuang,Chongqing Liangjiang Athletic,2,0,H,2.23,3.52,3.31,2.29,3.75,3.65,2.11,3.31,3.19
China,Super League,2015,09/05/2015,12:45,Shanghai SIPG,Shanghai Shenhua,5,0,H,1.66,4.04,5.43,1.8,4.04,5.8,1.66,3.65,4.73
China,Super League,2015,10/05/2015,08:35,Changchun Yatai,Beijing Guoan,1,2,A,3.26,3.38,2.31,4.5,3.6,2.44,3.41,3.26,2.09
China,Super League,2015,10/05/2015,12:35,Shandong Luneng,Henan Songshan Longmen,2,1,H,1.81,3.8,4.6,2.05,3.85,4.6,1.84,3.47,3.9
China,Super League,2015,10/05/2015,12:45,Jiangsu Suning,Guangzhou R&F,2,2,D,2.09,3.63,3.58,2.38,3.63,3.75,2.09,3.36,3.19
China,Super League,2015,10/05/2015,13:00,Guangzhou Evergrande,Shanghai Shenxin,6,1,H,1.13,10.46,22.94,1.14,11,23,1.11,8.24,16.03
China,Super League,2015,15/05/2015,13:00,Guangzhou Evergrande,Shanghai SIPG,1,1,D,1.68,4.15,5,1.77,4.16,5,1.7,3.75,4.3
China,Super League,2015,16/05/2015,12:35,Beijing Guoan,Liaoning,2,0,H,1.17,8.24,16.5,1.18,9,19,1.14,7.3,13.37
China,Super League,2015,16/05/2015,12:35,Chongqing Liangjiang Athletic,Changchun Yatai,2,1,H,1.84,3.76,4.43,1.93,3.9,5.5,1.73,3.53,4.34
China,Super League,2015,16/05/2015,12:35,Guangzhou R&F,Shanghai Shenxin,1,3,A,1.47,4.66,7.06,1.59,4.66,7.06,1.48,4.1,5.97
China,Super League,2015,16/05/2015,12:35,Hangzhou Greentown,Shandong Luneng,0,1,A,3.09,3.76,2.26,3.3,3.76,2.36,2.97,3.36,2.18
China,Super League,2015,16/05/2015,12:45,Henan Songshan Longmen,Shijiazhuang,0,1,A,1.81,3.61,4.85,1.85,3.85,4.9,1.77,3.36,4.33
China,Super League,2015,17/05/2015,12:35,Tianjin Jinmen Tiger,Jiangsu Suning,1,0,H,2.65,3.62,2.62,2.72,3.75,2.83,2.5,3.35,2.56
China,Super League,2015,17/05/2015,12:45,Shanghai Shenhua,Beijing Renhe,1,1,D,2.1,3.5,3.68,2.2,3.5,3.8,2.06,3.22,3.42
China,Super League,2015,22/05/2015,12:35,Beijing Renhe,Shanghai SIPG,2,0,H,4.59,3.57,1.86,4.79,3.65,1.97,4.16,3.39,1.8
China,Super League,2015,22/05/2015,12:35,Shijiazhuang,Hangzhou Greentown,0,0,D,1.84,3.56,4.74,2.2,3.6,4.87,1.87,3.31,3.98
China,Super League,2015,23/05/2015,12:35,Shandong Luneng,Shanghai Shenhua,2,0,H,1.95,3.72,3.94,1.96,3.75,4.3,1.85,3.5,3.77
China,Super League,2015,23/05/2015,12:45,Jiangsu Suning,Beijing Guoan,0,0,D,2.61,3.15,2.96,3.45,3.3,2.96,2.59,3.03,2.69
China,Super League,2015,23/05/2015,13:00,Guangzhou Evergrande,Guangzhou R&F,2,2,D,1.54,4.71,5.71,1.64,4.71,7,1.48,4.29,5.58
China,Super League,2015,24/05/2015,08:35,Changchun Yatai,Henan Songshan Longmen,2,0,H,2.45,3.26,3.13,2.45,3.3,3.35,2.33,3.1,2.94
China,Super League,2015,24/05/2015,08:35,Liaoning,Chongqing Liangjiang Athletic,1,1,D,1.76,3.72,5.01,1.91,4,5.2,1.75,3.58,4.22
China,Super League,2015,24/05/2015,12:45,Shanghai Shenxin,Tianjin Jinmen Tiger,0,1,A,3.17,3.41,2.34,3.35,3.5,2.42,2.99,3.22,2.25
China,Super League,2015,29/05/2015,12:45,Shanghai SIPG,Shandong Luneng,3,4,A,1.95,3.64,4.05,2,3.65,4.1,1.88,3.47,3.7
China,Super League,2015,30/05/2015,12:35,Chongqing Liangjiang Athletic,Jiangsu Suning,2,3,A,2.04,3.55,3.82,2.5,3.6,3.82,2.06,3.34,3.31
China,Super League,2015,30/05/2015,12:35,Hangzhou Greentown,Changchun Yatai,0,1,A,2.43,3.34,3.09,2.65,3.35,3.3,2.4,3.09,2.85
China,Super League,2015,30/05/2015,12:45,Shanghai Shenhua,Shijiazhuang,0,0,D,1.65,3.92,5.81,1.7,4,5.81,1.63,3.67,4.92
China,Super League,2015,31/05/2015,12:35,Tianjin Jinmen Tiger,Guangzhou R&F,2,0,H,2.69,3.37,2.73,2.95,3.37,2.85,2.49,3.18,2.67
China,Super League,2015,31/05/2015,12:45,Henan Songshan Longmen,Liaoning,1,1,D,2.53,3.36,2.88,2.68,3.36,3.25,2.35,3.18,2.86
China,Super League,2015,31/05/2015,13:00,Guangzhou Evergrande,Beijing Renhe,3,0,H,1.39,4.9,9.11,1.45,5,9.11,1.41,4.27,6.78
China,Super League,2015,01/06/2015,12:35,Beijing Guoan,Shanghai Shenxin,2,1,H,1.2,7.33,16.14,1.25,7.33,16.26,1.19,6.21,11.68
China,Super League,2015,03/06/2015,12:00,Changchun Yatai,Shanghai Shenhua,3,1,H,2.51,3.32,2.98,2.6,3.32,3,2.44,3.13,2.75
China,Super League,2015,03/06/2015,12:35,Shijiazhuang,Shanghai SIPG,2,2,D,4.35,3.52,1.92,4.8,3.6,1.94,4.16,3.38,1.8
